"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1930","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","6400","","","","0"
"1931","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","6800","","","","0"
"1932","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","6300","","","","0"
"1933","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","6700","","","","0"
"1934","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","7700","","","","0"
"1935","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","8900","","","","0"
"1936","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","9700","","","","0"
"1937","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","11000","","","","0"
"1938","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","9000","","","","0"
"1939","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","10500","","","","0"
"1940","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","12600","","","","0"
"1941","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","12900","","","","0"
"1942","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","18600","","","","0"
"1943","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","20300","","","","0"
"1944","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","17200","","","","0"
"1945","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","13100","","","","0"
"1946","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","14100","","","","0"
"1947","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","16300","","","","0"
"1948","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","15600","","","","0"
"1949","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","20400","","","","0"
"1950","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","10700","","","","0"
"1951","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","28000","","","","0"
"1952","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","35300","","","","0"
"1953","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","56800","","","","0"
"1954","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","48900","","","","0"
"1955","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","38600","","","","0"
"1956","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","46700","","","","0"
"1957","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","45100","","","","0"
"1958","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","38000","","","","0"
"1959","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","38000","","","","0"
"1960","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","43600","","","","0"
"1961","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","51500","","","","0"
"1962","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","67500","","","","0"
"1963","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","53600","","","","0"
"1964","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","84200","","","","0"
"1965","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","120100","","","","0"
"1966","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","115600","","","","0"
"1967","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","82700","","","","0"
"1968","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","135000","","","","0"
"1969","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","115400","","","","0"
"1970","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","130600","","","","0"
"1971","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","160900","","","","0"
"1972","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","100200","","","","0"
"1973","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","130600","","","","0"
"1974","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","139300","","","","0"
"1975","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","145900","","","","0"
"1976","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","180700","","","","0"
"1977","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","167600","","","","0"
"1978","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","115400","","","","0"
"1979","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","126300","","","","0"
"1980","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","219900","","","","0"
"1981","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","176400","","","","0"
"1982","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","189400","","","","0"
"1983","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","185000","","","","0"
"1984","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","142000","","","","0"
"1985","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","115000","","","","0"
"1986","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","174200","","","","0"
"1987","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","137200","","","","0"
"1988","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","119700","","","","0"
"1989","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","135000","","","","0"
"1990","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","124100","","","","0"
"1991","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","100200","","","","0"
"1992","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","53300","","","","0"
"1993","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","84900","","","","0"
"1994","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","55500","","","","0"
"1995","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","93600","","","","0"
"1996","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","79500","","","","0"
"1997","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","84900","","","","0"
"1998","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","103400","","","","0"
"1999","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","89300","","","","0"
"2000","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","88800","","","","0"
"2001","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","100700","","","","0"
"2002","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","126300","","","","0"
"2003","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","139300","","","","0"
"2004","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","90400","","","","0"
"2005","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","72100","","","","0"
"2006","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","31400","","","","0"
"2007","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","75100","","","","0"
"2008","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","50900","","","","0"
"2009","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","45700","","","","0"
"2010","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","30200","","","","0"
"2011","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","64200","","","","0"
"2012","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","55800","","","","0"
"2013","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","85800","","","","0"
"2014","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","42700","","","","0"
"2015","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","67500","","","","0"
"2016","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","58800","","","","0"
"2017","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","37600","","","","0"
"2018","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","60400","","","","0"
"2019","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","63000","","","","0"
"2020","British Columbia","2016A000259","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115114929","12.19.6","61800","","","","0"
"1920","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1921","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1922","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1923","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1924","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1925","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1926","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1927","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1928","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1929","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1930","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1931","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1932","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1933","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1934","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1935","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1936","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1937","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1938","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1939","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1940","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1941","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1942","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1943","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1944","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1945","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1946","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1947","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1948","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1949","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1950","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1951","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1952","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1953","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1954","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1955","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1956","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1957","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1958","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1959","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1960","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1961","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1962","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1963","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1964","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1965","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1966","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","","..","","","0"
"1967","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","3400","","","","0"
"1968","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","1400","","","","0"
"1969","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","2700","","","","0"
"1970","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","9100","","","","0"
"1971","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","11300","","","","0"
"1972","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","18100","","","","0"
"1973","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","17200","","","","0"
"1974","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","20400","","","","0"
"1975","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","24900","","","","0"
"1976","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","11300","","","","0"
"1977","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","38600","","","","0"
"1978","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","61200","","","","0"
"1979","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","122500","","","","0"
"1980","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","56700","","","","0"
"1981","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","22700","","","","0"
"1982","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","49900","","","","0"
"1983","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","57000","","","","0"
"1984","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","57000","","","","0"
"1985","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","29000","","","","0"
"1986","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","45400","","","","0"
"1987","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","49900","","","","0"
"1988","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","40800","","","","0"
"1989","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","31800","","","","0"
"1990","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","29500","","","","0"
"1991","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","37400","","","","0"
"1992","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","32700","","","","0"
"1993","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","43100","","","","0"
"1994","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","54400","","","","0"
"1995","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","61200","","","","0"
"1996","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","19100","","","","0"
"1997","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","22700","","","","0"
"1998","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","61200","","","","0"
"1999","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","62400","","","","0"
"2000","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","55200","","","","0"
"2001","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","34000","","","","0"
"2002","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","18100","","","","0"
"2003","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","38600","","","","0"
"2004","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","43800","","","","0"
"2005","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","63500","","","","0"
"2006","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","27200","","","","0"
"2007","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","47600","","","","0"
"2008","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","31800","","","","0"
"2009","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","49900","","","","0"
"2010","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","39700","","","","0"
"2011","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","56000","","","","0"
"2012","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","82800","","","","0"
"2013","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","88700","","","","0"
"2014","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","71900","","","","0"
"2015","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","70800","","","","0"
"2016","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","81600","","","","0"
"2017","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","90600","","","","0"
"2018","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","123900","","","","0"
"2019","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","72000","","","","0"
"2020","British Columbia","2016A000259","Production (metric tonnes)","Canola (rapeseed)","Metric tonnes","214","units","0","v115114930","12.19.16","55900","","","","0"
"2018","British Columbia","2016A000259","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v1001388607","12.19.38","200","","","","0"
"2019","British Columbia","2016A000259","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v1001388607","12.19.38","","F","","","0"
"2020","British Columbia","2016A000259","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v1001388607","12.19.38","0","","","","0"
"2018","British Columbia","2016A000259","Production (metric tonnes)","Corn for grain","Metric tonnes","214","units","0","v1001388679","12.19.11","2300","","","","0"
"2019","British Columbia","2016A000259","Production (metric tonnes)","Corn for grain","Metric tonnes","214","units","0","v1001388679","12.19.11","1900","","","","0"
"2020","British Columbia","2016A000259","Production (metric tonnes)","Corn for grain","Metric tonnes","214","units","0","v1001388679","12.19.11","6600","","","","0"
"1920","British Columbia","2016A000259","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114931","12.19.29","49000","","","","0"
"1921","British Columbia","2016A000259","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114931","12.19.29","43000","","","","0"
"1922","British Columbia","2016A000259","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114931","12.19.29","47000","","","","0"
"1923","British Columbia","2016A000259","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114931","12.19.29","48000","","","","0"
"1924","British Columbia","2016A000259","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114931","12.19.29","46000","","","","0"
