"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1984","Saskatchewan","2016A000247","Harvested area (hectares)","Barley","Hectares","149","units","0","v80485514","32.4.1","1295000","","","","0"
"1985","Saskatchewan","2016A000247","Harvested area (hectares)","Barley","Hectares","149","units","0","v80485514","32.4.1","1416000","","","","0"
"1986","Saskatchewan","2016A000247","Harvested area (hectares)","Barley","Hectares","149","units","0","v80485514","32.4.1","1436600","","","","0"
"1987","Saskatchewan","2016A000247","Harvested area (hectares)","Barley","Hectares","149","units","0","v80485514","32.4.1","1537800","","","","0"
"1988","Saskatchewan","2016A000247","Harvested area (hectares)","Barley","Hectares","149","units","0","v80485514","32.4.1","1254500","","","","0"
"1989","Saskatchewan","2016A000247","Harvested area (hectares)","Barley","Hectares","149","units","0","v80485514","32.4.1","1558000","","","","0"
"1990","Saskatchewan","2016A000247","Harvested area (hectares)","Barley","Hectares","149","units","0","v80485514","32.4.1","1436600","","","","0"
"1991","Saskatchewan","2016A000247","Harvested area (hectares)","Barley","Hectares","149","units","0","v80485514","32.4.1","1254500","","","","0"
"1992","Saskatchewan","2016A000247","Harvested area (hectares)","Barley","Hectares","149","units","0","v80485514","32.4.1","1185700","","","","0"
"1993","Saskatchewan","2016A000247","Harvested area (hectares)","Barley","Hectares","149","units","0","v80485514","32.4.1","1497300","","","","0"
"1994","Saskatchewan","2016A000247","Harvested area (hectares)","Barley","Hectares","149","units","0","v80485514","32.4.1","1477100","","","","0"
"1995","Saskatchewan","2016A000247","Harvested area (hectares)","Barley","Hectares","149","units","0","v80485514","32.4.1","1659200","","","","0"
"1996","Saskatchewan","2016A000247","Harvested area (hectares)","Barley","Hectares","149","units","0","v80485514","32.4.1","1780600","","","","0"
"1997","Saskatchewan","2016A000247","Harvested area (hectares)","Barley","Hectares","149","units","0","v80485514","32.4.1","1760400","","","","0"
"1998","Saskatchewan","2016A000247","Harvested area (hectares)","Barley","Hectares","149","units","0","v80485514","32.4.1","1558000","","","","0"
"1999","Saskatchewan","2016A000247","Harvested area (hectares)","Barley","Hectares","149","units","0","v80485514","32.4.1","1639000","","","","0"
"2000","Saskatchewan","2016A000247","Harvested area (hectares)","Barley","Hectares","149","units","0","v80485514","32.4.1","1922300","","","","0"
"2001","Saskatchewan","2016A000247","Harvested area (hectares)","Barley","Hectares","149","units","0","v80485514","32.4.1","1719900","","","","0"
"2002","Saskatchewan","2016A000247","Harvested area (hectares)","Barley","Hectares","149","units","0","v80485514","32.4.1","1416400","","","","0"
"2003","Saskatchewan","2016A000247","Harvested area (hectares)","Barley","Hectares","149","units","0","v80485514","32.4.1","1881800","","","","0"
"2004","Saskatchewan","2016A000247","Harvested area (hectares)","Barley","Hectares","149","units","0","v80485514","32.4.1","1598500","","","","0"
"2005","Saskatchewan","2016A000247","Harvested area (hectares)","Barley","Hectares","149","units","0","v80485514","32.4.1","1639000","","","","0"
